Nest,Observed,Species,PIT,AE1,LFF,AE2,RFF,AE3,CNT,CNN,CW,SNT,SNN,SW,Biopsy,Incubation,Rel_Eggs,Eggs_Taken,Hatched,Unhatched,Live,Dead,Pipped,Comments,time,hatchdate,date,hatchsucc,emergencesucc,disVeg,disHT,final_lat,final_long,final_access,treatment,total_eggs,orig_lat,orig_long,reloc_lat,reloc_long,reloc_access,access,orig_beach_side,reloc_beach_side,tags,returning_turtle,disHT2,disVeg2,dna_id,prevtags,first_action,exit_time,year
13,Y,Cc,,,SSA013,E,QQR543,E,103.5,,96.0,94.5,,74.5,,60.0,,,114.0,2.0,10.0,0.0,0.0,,4:15:00 AM,14-Aug-98,15-Jun-98,,,,,33.84417,-77.95943299999998,279,N,,33.84417,-77.95943299999998,,,,279,,,,,,,,,,,1998.0
14,Y,Cc,,,QQV572,E,QQV575,E,103.0,,105.0,93.2,,74.5,,56.0,,,122.0,3.0,9.0,2.0,0.0,,11:10:00 PM,10-Aug-98,15-Jun-98,,,,,33.843070000000004,-77.95945,279,N,,33.843070000000004,-77.95945,,,,279,,,,,,,,,,,1998.0
15,Y,Cc,,,SSN173,A,SSN135,A,101.1,,91.3,92.6,,73.1,,56.0,,,113.0,25.0,0.0,1.0,0.0,,2:40:00 AM,11-Aug-98,16-Jun-98,,,,,33.85353,-77.95923,279,N,,33.85353,-77.95923,,,,279,,,,,,,,,,,1998.0
16,Y,Cc,,,SSJ751,E,SSN133,A,100.3,,90.5,91.0,,73.5,,53.0,118.0,,115.0,4.0,22.0,0.0,0.0,,10:40:00 PM,8-Aug-98,16-Jun-98,,,,,33.84253,-77.96266999999997,280,Y,,33.84463,-77.96616999999998,33.84253,-77.96266999999997,280,,,,,,,,,,,,1998.0
17,Y,Cc,,,SSN128,A,QQV574,A,102.5,,92.0,96.0,,70.2,,51.0,142.0,,118.0,18.0,17.0,0.0,1.0,,11:35:00 PM,9-Aug-98,19-Jun-98,,,,,33.84422,-77.96217,280,Y,,33.8434,-77.96542,33.84422,-77.96217,280,,,,,,,,,,,,1998.0
18,Y,Cc,,,SSN148,A,SSN158,A,91.0,,84.0,88.0,,67.5,,,,,,,,,,,12:24:00 AM,,20-Jun-98,,,,,33.84205,-77.96072,279,N,,33.84205,-77.96072,,,,279,,,,,,,,,,,1998.0
19,Y,Cc,,,SSN142,A,SSA001,A,101.0,,94.0,103.5,,74.0,,53.0,,,127.0,5.0,1.0,1.0,1.0,,11:00:00 PM,13-Aug-98,21-Jun-98,,,,,33.86333,-78.00818000000002,283,N,,33.86333,-78.00818000000002,,,,283,,,,,,,,,,,1998.0
20,N,Cc,,,,,,,,,,,,,,53.0,,,103.0,3.0,0.0,0.0,0.0,,3:00:00 AM,14-Aug-98,22-Jun-98,,,,,33.84302,-77.9592,279,Y,,33.85003,-77.9592,33.84302,-77.9592,279,,,,,,,,,,,,1998.0
21,Y,Cc,,,SSN130,,SSN146,,104.4,,96.5,94.5,,77.9,,61.0,119.0,,108.0,13.0,7.0,5.0,0.0,,12:36:00 AM,23-Aug-98,23-Jun-98,,,,,33.8456,-77.96923000000002,280,N,,33.8456,-77.96923000000002,,,,280,,,,,,,,,,,1998.0
22,Y,Cc,,,QQM325,E,SSJ615,E,106.0,,97.0,94.5,,75.0,,51.0,134.0,1.0,87.0,41.0,17.0,0.0,0.0,,12:45:00 AM,14-Aug-98,24-Jun-98,67.0,54.0,,,33.84333,-77.96297,280,Y,129.0,33.846059999999994,-77.96996999999998,33.84333,-77.96297,280,,,,,,,,,,,,1998.0
23,Y,Cc,,,SSN161,A,QQM576,E,93.5,,89.0,85.2,,70.5,,55.0,111.0,,102.0,6.0,42.0,5.0,3.0,Fort Fisher,1:03:00 AM,19-Aug-98,25-Jun-98,,,,,33.8791,-77.95635,277,Y,,33.87908,-77.95663,33.8791,-77.95635,277,,,,,,,,,,,,1998.0
24,Y,Cc,,,SSN145,A,SSN126,A,102.0,,96.0,93.0,,73.5,,56.0,146.0,,136.0,10.0,5.0,0.0,0.0,,10:15:00 PM,20-Aug-98,25-Jun-98,,,,,33.8638166,-77.95835,278,Y,,33.863820000000004,-77.9583,33.8638166,-77.95835,278,,,,,,,,,,,,1998.0
25,Y,Cc,,,SSN151,A,SSN185,A,94.2,,86.3,85.5,,67.2,,,,,,,,,,Fort Fisher,1:49:00 AM,,26-Jun-98,,,,,33.87963,-77.95675,277,N,,33.87963,-77.95675,,,,277,,,,,,,,,,,1998.0
26,Y,Cc,,,QQM237,E,SSJ667,E,97.0,,91.0,91.5,,67.5,,59.0,,,,,,,,,11:00:00 PM,24-Aug-98,26-Jun-98,,,,,33.84973,-77.95926999999998,279,N,,33.84973,-77.95926999999998,,,,279,,,,,,,,,,,1998.0
27,Y,Cc,,,QQM251,E,QQM250,E,105.0,,93.5,99.2,,76.3,,55.0,,,110.0,3.0,1.0,0.0,0.0,,2:05:00 AM,21-Aug-98,27-Jun-98,,,,,33.85945,-78.00622,282,N,,33.85945,-78.00622,,,,282,,,,,,,,,,,1998.0
28,Y,Cc,,,SSN141,A,SSN143,A,88.0,,81.0,79.5,,56.0,,,,,,,,,,,10:10:00 PM,,27-Jun-98,,,,,33.84532,-77.95987,279,N,,33.84532,-77.95987,,,,279,,,,,,,,,,,1998.0
29,Y,Cc,,,SSA021,,QQV573,,97.0,,92.5,96.5,,76.0,,57.0,,,,,,,,,11:05:00 PM,24-Aug-98,28-Jun-98,,,,,33.85003,-77.96055,279,N,,33.85003,-77.96055,,,,279,,,,,,,,,,,1998.0
30,Y,Cc,,,SSJ751,,SSN133,,96.0,,89.0,99.5,,70.0,,57.0,92.0,,71.0,21.0,0.0,0.0,0.0,,3:45:00 AM,24-Aug-98,28-Jun-98,,,,,33.84295,-77.96335,280,Y,,33.84295,-77.96335,33.84295,-77.96335,280,,,,,,,,,,,,1998.0
31,Y,Cc,,,SSN159,,SSJ746,,104.0,,95.0,97.0,,78.0,,54.0,,,8.0,110.0,0.0,0.0,0.0,,10:05:00 PM,21-Aug-98,28-Jun-98,,,,,33.84293,-77.96288,280,Y,,33.84288,-77.96327,33.84293,-77.96288,280,,,,,,,,,,,,1998.0
32,Y,Cc,,,SSN127,A,QQV575,E,103.8,,100.9,93.5,,72.9,,55.0,148.0,1.0,,,,,,,12:40:00 AM,23-Aug-98,29-Jun-98,,,,,33.84367,-77.95973000000002,279,Y,,33.84178,-77.9594,33.84367,-77.95973000000002,279,,,,,,,,,,,,1998.0
33,N,Cc,,,,,,,,,,,,,,54.0,,,,,,,,,3:15:00 AM,22-Aug-98,29-Jun-98,,,,,33.84472,-77.95966999999997,279,N,,33.84472,-77.95966999999997,,,,279,,,,,,,,,,,1998.0
34,Y,Cc,,,SSJ749,,SSJ747,,98.0,,96.0,89.0,,69.0,,53.0,,,,,,,,,5:05:00 AM,21-Aug-98,29-Jun-98,,,,,33.8596,-78.00383000000002,283,N,,33.8596,-78.00383000000002,,,,283,,,,,,,,,,,1998.0
35,Y,Cc,,,SSN164,E,SSN171,E,106.3,,101.0,96.4,,74.4,,,149.0,3.0,40.0,103.0,0.0,2.0,1.0,,10:15:00 PM,,29-Jun-98,27.0,26.0,,,33.85255,-77.9875,281,Y,147.0,33.85123,-77.98738,33.85255,-77.9875,281,,,,,,,,,,,,1998.0
36,Y,Cc,,,SSN173,E,SSN153,E,101.0,,98.0,93.2,,75.0,,55.0,,,,,,,,,10:10:00 PM,24-Aug-98,30-Jun-98,,,,,33.84675,-77.95971999999998,279,N,,33.84675,-77.95971999999998,,,,279,,,,,,,,,,,1998.0
37,Y,Cc,,,SSN137,A,SSN157,A,103.8,,99.6,,,,,,,,,,,,,,10:45:00 PM,,30-Jun-98,,,,,33.871970000000005,-78.00403,283,N,,33.871970000000005,-78.00403,,,,283,,,,,,,,,,,1998.0
38,Y,Cc,,,SSN150,A,SSN149,A,94.0,,84.0,85.0,,65.0,,,100.0,,,,,,,,12:01:00 AM,,2-Jul-98,,,,,33.84623,-77.95926999999998,280,Y,,33.84868,-77.97638,33.84623,-77.95926999999998,280,,,,,,,,,,,,1998.0
39,Y,Cc,,,SSA025,A,SSN152,A,101.7,,97.7,,,,,,,,,,,,,Fort Fisher,12:55:00 AM,,2-Jul-98,,,,,33.88298,-77.9564,277,N,,33.88298,-77.9564,,,,277,,,,,,,,,,,1998.0
40,N,Cc,,,,,,,,,,,,,,,,,0.0,127.0,0.0,0.0,0.0,,5:30:00 AM,,3-Jul-98,,,,,33.86463,-77.87625,278,N,,33.86463,-77.87625,,,,278,,,,,,,,,,,1998.0
41,Y,Cc,,,SSN128,A,QQV574,E,103.0,,95.0,94.2,,70.0,,,151.0,,143.0,5.0,0.0,1.0,1.0,,5:00:00 AM,,4-Jul-98,,,,,33.85207,-77.98745,280,Y,,33.8459,-77.97057,33.85207,-77.98745,280,,,,,,,,,,,,1998.0
42,Y,Cc,,,SSA012,A,SSN132,A,105.0,,102.0,,,,,,,,,,,,,,10:30:00 PM,,4-Jul-98,,,,,33.84723,-77.9591,279,N,,33.84723,-77.9591,,,,279,,,,,,,,,,,1998.0
43,Y,Cc,,,SSN160,A,SSN134,A,97.0,,90.0,,,,,,,,77.0,7.0,0.0,1.0,0.0,,12:20:00 AM,,5-Jul-98,,,,,33.85325,-77.98905,281,N,,33.85325,-77.98905,,,,281,,,,,,,,,,,1998.0
44,Y,Cc,,,QQM325,E,SSJ615,E,106.7,,96.7,95.0,,77.4,,,,,,,,,,,2:50:00 AM,,5-Jul-98,,,,,33.850120000000004,-77.95942,279,N,,33.850120000000004,-77.95942,,,,279,,,,,,,,,,,1998.0
45,N,Cc,,,,,,,,,,,,,,,,,,,,,,,4:15:00 AM,,5-Jul-98,,,,,33.84397,-77.95938000000002,281,Y,,33.85062,-77.98021999999997,33.84397,-77.95938000000002,281,,,,,,,,,,,,1998.0
46,Y,Cc,,,QQV565,A,QQV563,A,95.9,,87.7,,,,,,93.0,,88.0,5.0,0.0,0.0,0.0,,2:45:00 AM,,6-Jul-98,,,,,33.85195,-77.98828,280,Y,,33.84597,-77.96893,33.85195,-77.98828,280,,,,,,,,,,,,1998.0
47,Y,Cc,,,QQV581,A,QQV476,A,91.7,,88.5,86.9,,68.9,,,130.0,1.0,81.0,49.0,20.0,34.0,0.0,,11:00:00 PM,,6-Jul-98,62.0,21.0,,,33.8537,-77.99263,281,Y,131.0,33.85375,-77.99255,33.8537,-77.99263,281,,,,,,,,,,,,1998.0
48,Y,Cc,,,QQM251,,QQM250,,102.7,,95.0,,,,,,,,3.0,110.0,0.0,3.0,0.0,,10:00:00 PM,,7-Jul-98,,,,,33.87,-77.95822,278,N,,33.87,-77.95822,,,,278,,,,,,,,,,,1998.0
49,Y,Cc,,,SSN161,E,QQM576,E,93.5,,89.0,88.0,,73.0,,,,,,,,,,Fort Fisher,1:30:00 AM,,8-Jul-98,,,,,33.88823,-77.95505,276,N,,33.88823,-77.95505,,,,276,,,,,,,,,,,1998.0
50,Y,Cc,,,QQM237,E,SSJ667,E,96.5,,91.0,90.0,,65.5,,,,,1.0,101.0,0.0,1.0,0.0,,10:00:00 PM,,8-Jul-98,,,,,33.85365,-77.95988,279,N,,33.85365,-77.95988,,,,279,,,,,,,,,,,1998.0
51,Y,Cc,,,SSN159,E,SSJ746,E,104.0,,94.0,96.5,,76.0,,,129.0,,,,,,,,1:35:00 AM,,10-Jul-98,,,,,33.84373,-77.95982,280,Y,,33.84425,-77.9663,33.84373,-77.95982,280,,,,,,,,,,,,1998.0
52,N,Cc,,,,,,,,,,,,,,,,,,,,,,,4:00:00 AM,,10-Jul-98,,,,,33.8458,-77.959,279,N,,33.8458,-77.959,,,,279,,,,,,,,,,,1998.0
53,Y,Cm,,,QQV595,A,QQV555,A,106.4,,98.6,99.0,,81.0,,,144.0,,,,,,,,9:40:00 PM,,10-Jul-98,,,,,33.84812,-77.95976999999998,279,Y,,33.84622,-77.95955,33.84812,-77.95976999999998,279,,,,,,,,,,,,1998.0
54,Y,Cc,,,SSN127,,QQV575,,102.0,,98.2,,,,,,6.0,,,,,,,,9:57:00 PM,,11-Jul-98,,,,,33.84792,-77.95928,279,Y,,33.84725,-77.96011999999997,33.84792,-77.95928,279,,,,,,,,,,,,1998.0
55,Y,Cc,,,SSJ749,A,SSJ747,A,98.0,,83.5,92.0,,70.0,,,123.0,,,,,,,,10:30:00 PM,,11-Jul-98,,,,,33.84397,-77.95936999999998,280,Y,,33.84275,-77.96321999999998,33.84397,-77.95936999999998,280,,,,,,,,,,,,1998.0
56,Y,Cc,,,SSA013,E,QQR543,E,102.0,,94.0,94.5,,70.5,,,106.0,,,,,,,,10:40:00 PM,,11-Jul-98,,,,,33.843920000000004,-77.95936999999998,279,Y,,33.84393,-77.95952,33.843920000000004,-77.95936999999998,279,,,,,,,,,,,,1998.0
57,Y,Cc,,,QQV462,A,SSJ646,E,106.0,,94.7,97.2,,74.9,,,,,123.0,5.0,0.0,0.0,0.0,,10:30:00 PM,,12-Jul-98,,,,,33.86657,-78.01003,283,N,,33.86657,-78.01003,,,,283,,,,,,,,,,,1998.0
58,Y,Cc,,,SSN172,A,QQV597,A,95.0,,79.5,88.2,,67.5,,,,,,,,,,,9:10:00 PM,,13-Jul-98,,,,,33.85437,-77.95943,279,N,,33.85437,-77.95943,,,,279,,,,,,,,,,,1998.0
59,Y,Cc,,,SSN173,E,SSN153,E,101.7,,95.5,,,,,,,,,,,,,Fort Fisher,12:25:00 AM,,14-Jul-98,,,,,33.89672,-77.95371999999998,276,N,,33.89672,-77.95371999999998,,,,276,,,,,,,,,,,1998.0
60,Y,Cc,,,SSN164,,SSN171,,106.0,,102.4,,,,,,147.0,,,,,,,,1:45:00 AM,,14-Jul-98,,,,,33.84428,-77.95955,279,Y,,33.84503,-77.95953,33.84428,-77.95955,279,,,,,,,,,,,,1998.0
61,Y,Cc,,,SSN156,A,,,101.0,,93.5,93.0,,71.0,,,,,,,,,,,2:00:00 AM,,15-Jul-98,,,,,33.8512,-77.98295,281,N,,33.8512,-77.98295,,,,281,,,,,,,,,,,1998.0
62,Y,Cc,,,QQV576,A,QQV564,A,98.5,,89.5,,,,,,107.0,,,,,,,,4:45:00 AM,,15-Jul-98,,,,,33.95315,-77.9598,279,Y,,33.85443,-77.9598,33.95315,-77.9598,279,,,,,,,,,,,,1998.0
63,Y,Cc,,,SSN128,,QQV574,,103.0,,95.0,95.0,,67.0,,,137.0,,,,,,,,11:00:00 PM,,15-Jul-98,,,,,33.84373,-77.9595,280,Y,,33.84488,-77.96695,33.84373,-77.9595,280,,,,,,,,,,,,1998.0
64,Y,Cc,,,,,,,,,,,,,,,141.0,1.0,,,,,,,4:45:00 AM,,16-Jul-98,,,,,33.84438,-77.95931999999998,279,Y,,33.84683,-77.9591,33.84438,-77.95931999999998,279,,,,,,,,,,,,1998.0
65,Y,Cc,,,QQV584,,QQV568,,103.0,,95.0,95.0,,66.0,,,,,,,,,,,12:30:00 AM,,17-Jul-98,,,,,33.86162,-77.95818,278,N,,33.86162,-77.95818,,,,278,,,,,,,,,,,1998.0
66,Y,Cc,,,SSN160,A,QQV458,E,98.0,,89.0,85.0,,66.0,,,,,0.0,90.0,0.0,0.0,0.0,RELOCATED 10 YDS BACK,11:20:00 PM,,17-Jul-98,,,,,33.8419,-77.9614,280,Y,,33.8419,-77.9614,33.8419,-77.9614,280,,,,,,,,,,,,1998.0
67,Y,Cc,,,SSN130,E,SSN146,E,103.4,,96.7,96.1,,76.0,,,151.0,,,,,,,,10:50:00 PM,,18-Jul-98,,,,,33.84963,-77.9598,280,Y,,33.84495,-77.96825,33.84963,-77.9598,280,,,,,,,,,,,,1998.0
68,Y,Cc,,,QQV567,A,SSN174,A,94.1,,90.3,87.0,,67.2,,,89.0,1.0,,,,,,,11:25:00 PM,,19-Jul-98,,,,,33.84453,-77.9597,281,Y,,33.84905,-77.97793,33.84453,-77.9597,281,,,,,,,,,,,,1998.0
69,Y,Cc,,,QQM237,,SSJ667,,98.7,,90.6,90.5,,66.4,,,,,,,,,,,3:28:00 AM,,20-Jul-98,,,,,33.84787,-77.95957,279,N,,33.84787,-77.95957,,,,279,,,,,,,,,,,1998.0
70,Y,Cc,,,QQV565,E,QQV563,E,99.0,,89.0,88.3,,68.3,,,99.0,,,,,,,,12:10:00 AM,,21-Jul-98,,,,,33.84382,-77.95947,280,Y,,33.8421,-77.96138,33.84382,-77.95947,280,,,,,,,,,,,,1998.0
71,Y,Cc,,,SSN161,E,QQV465,E,95.0,,92.0,90.0,,75.0,,,,,,,,,,,10:20:00 PM,,21-Jul-98,,,,,33.84245,-77.95365,276,N,,33.84245,-77.95365,,,,276,,,,,,,,,,,1998.0
72,Y,Cc,,,QQV599,A,QQV478,A,97.0,,89.0,,,,,,,,,,,,,,4:20:00 AM,,22-Jul-98,,,,,33.8424333,-77.95723000000002,277,N,,33.8424333,-77.95723000000002,,,,277,,,,,,,,,,,1998.0
73,Y,Cc,,,SSA021,E,QQV585,A,110.0,,100.5,96.0,,75.0,,,,,,,,,,,11:35:00 PM,,22-Jul-98,,,,,33.84438,-77.95953,279,N,,33.84438,-77.95953,,,,279,,,,,,,,,,,1998.0
74,Y,Cc,,,,,,,,,,,,,,,,,,,,,,,1:05:00 AM,,23-Jul-98,,,,,33.84463,-77.9594,279,N,,33.84463,-77.9594,,,,279,,,,,,,,,,,1998.0
75,Y,Cc,,,SSN159,E,SSJ746,E,106.0,,98.0,95.0,,75.0,,,116.0,4.0,,,,,,,1:55:00 AM,,23-Jul-98,,,,,33.84438,-77.95925,280,Y,,33.84602,-77.96878000000002,33.84438,-77.95925,280,,,,,,,,,,,,1998.0
76,Y,,,,SSJ749,,SSJ747,,98.4,,91.0,92.7,,70.0,,,103.0,,78.0,13.0,0.0,2.0,2.0,,10:45:00 PM,,23-Jul-98,,,,,33.84653,-77.97038,280,Y,,33.84653,-77.97038,33.84653,-77.97038,280,,,,,,,,,,,,1998.0
77,Y,Cc,,,SSA013,E,QQR543,E,102.0,,93.0,,,,,,,,17.0,80.0,0.0,0.0,0.0,,12:35:00 AM,,24-Jul-98,,,,,33.84695,-77.95895,279,N,,33.84695,-77.95895,,,,279,,,,,,,,,,,1998.0
78,Y,Cc,,,QQV462,E,SSJ646,E,106.0,,98.0,,,,,,123.0,5.0,,,,,,,10:15:00 PM,,25-Jul-98,,,,,33.95183,-77.98793,281,Y,,33.85023,-77.97975,33.95183,-77.98793,281,,,,,,,,,,,,1998.0
79,Y,Cc,,,QQV559,A,QQV562,A,102.5,,86.5,,,,,,,,,,,,,Fort Fisher,12:11:00 AM,,26-Jul-98,,,,,33.89663,-77.95288000000002,276,N,,33.89663,-77.95288000000002,,,,276,,,,,,,,,,,1998.0
80,Y,Cc,,,,A,QQV461,A,,,,,,,,,100.0,1.0,,,,,,Fort Fisher,1:00:00 AM,,26-Jul-98,,,,,33.87213,-77.95822,277,Y,,33.87223,-77.95768000000002,33.87213,-77.95822,277,,,,,,,,,,,,1998.0
81,Y,Cc,,,SSN173,E,SSN153,E,101.0,,96.5,93.3,,73.5,,,,,,,,,,,11:00:00 PM,,26-Jul-98,,,,,33.84848,-77.9591,279,N,,33.84848,-77.9591,,,,279,,,,,,,,,,,1998.0
82,Y,Cc,,,QQM237,E,SSJ667,,98.7,,90.6,90.5,,66.4,,,,,,,,,,,11:30:00 PM,,30-Jul-98,,,,,33.84915,-77.9588,279,N,,33.84915,-77.9588,,,,279,,,,,,,,,,,1998.0
83,Y,Cm,,,QQV591,A,SSV139,A,116.5,,98.4,107.9,,78.3,,,141.0,,,,,,,,12:30:00 AM,,31-Jul-98,,,,,33.84845,-77.95903,279,Y,,33.84722,-77.9594,33.84845,-77.95903,279,,,,,,,,,,,,1998.0
84,Y,Cc,,,,,,,,,,,,,,,,,,,,,,,2:30:00 AM,,31-Jul-98,,,,,33.85723,-77.95968,278,N,,33.85723,-77.95968,,,,278,,,,,,,,,,,1998.0
85,Y,Cc,,,SSA165,,SSA018,,96.0,,86.0,91.5,,71.5,,,131.0,,,,,,,,12:20:00 AM,,3-Aug-98,,,,,33.8689,-77.9641,277,Y,,33.86705,-77.95777,33.8689,-77.9641,277,,,,,,,,,,,,1998.0
86,Y,Cc,,,SSN159,E,SSJ746,E,103.5,,96.0,96.5,,76.0,,,,,,,,,,,12:40:00 AM,,4-Aug-98,,,,,33.85458,-77.9946,282,N,,33.85458,-77.9946,,,,282,,,,,,,,,,,1998.0
87,Y,Cc,,,QQV565,E,QQV563,E,92.0,,96.0,90.0,,67.0,,,,,,,,,,,6:00:00 AM,,4-Aug-98,,,,,33.84465,-77.96033,279,Y,,33.8447,-77.9603,33.84465,-77.96033,279,,,,,,,,,,,,1998.0
88,Y,Cc,,,SSN161,E,QQV465,E,95.0,,90.0,89.0,,71.0,,,,,,,,,,Fort Fisher,10:45:00 PM,,4-Aug-98,,,,,33.89052,-77.95453,276,N,,33.89052,-77.95453,,,,276,,,,,,,,,,,1998.0
89,Y,Cc,,,QQV480,A,QQV593,A,98.0,,91.0,89.5,,71.0,,,142.0,,,,,,,Fort Fisher,10:30:00 PM,,6-Aug-98,,,,,33.88565,-77.95618,277,Y,,33.88558,-77.95605,33.88565,-77.95618,277,,,,,,,,,,,,1998.0
90,Y,Cc,,,SSA021,,QQV585,,104.0,,100.0,,,,,,,,,,,,,,9:30:00 PM,,10-Aug-98,,,,,33.84332,-77.95933000000002,279,N,,33.84332,-77.95933000000002,,,,279,,,,,,,,,,,1998.0
1,Y,Cc,,,SSN097,E,QQV586,E,110.7,,100.7,104.6,,76.8,,67.0,143.0,,118.0,18.0,8.0,0.0,2.0,,12:15:00 AM,28-Jul-99,22-May-99,,,,,33.8434,-77.96423,280,Y,,33.84257,-77.96262,33.8434,-77.96423,280,,,,,,,,,,,,1999.0
2,Y,Cc,,,SSJ665,A,QQV600,A,101.0,,94.0,91.7,,69.7,,69.0,,,119.0,13.0,5.0,0.0,0.0,,11:00:00 PM,1-Aug-99,24-May-99,,,,,33.8436,-77.96433,280,N,,33.8436,-77.96433,,,,280,,,,,,,,,,,1999.0
3,Y,Cc,,,SSA085,E,SSK335,E,101.6,,95.0,95.0,,66.7,,62.0,109.0,,26.0,82.0,8.0,0.0,1.0,,1:35:00 AM,29-Jul-99,28-May-99,,,,,33.9681,-77.95907,279,Y,,33.84663,-77.97018,33.9681,-77.95907,279,,,,,,,,,,,,1999.0
4,N,Cc,,,,,,,,,,,,,,65.0,,,53.0,68.0,6.0,0.0,0.0,,5:30:00 AM,1-Aug-99,28-May-99,,,,,33.95687,-77.9592,279,N,,33.95687,-77.9592,,,,279,,,,,,,,,,,1999.0
5,Y,Cc,,,,,,,,,,,,,,61.0,125.0,1.0,25.0,97.0,11.0,0.0,0.0,,12:45:00 AM,29-Jul-99,29-May-99,20.0,11.0,,,33.85117,-77.95962,280,Y,123.0,33.85775,-78.00235,33.85117,-77.95962,280,,,,,,,,,,,,1999.0
6,Y,Cc,,,QQV580,A,QQR575,A,109.5,,94.0,101.5,,73.5,,59.0,127.0,,82.0,41.0,25.0,0.0,1.0,,10:00:00 PM,29-Jul-99,31-May-99,,,,,33.84502,-77.95998,283,Y,,33.84502,-77.95963,33.84502,-77.95998,283,,,,,,,,,,,,1999.0
7,N,Cc,,,,,,,,,,,,,,,,,4.0,135.0,0.0,0.0,0.0,,4:00:00 AM,,1-Jun-99,,,,,33.85327,-77.98965,280,N,,33.85327,-77.98965,,,,280,,,,,,,,,,,1999.0
8,N,Cc,,,,,,,,,,,,,,,112.0,,,,,,,,1:00:00 AM,,2-Jun-99,,,,,33.84273,-77.9606,279,Y,,33.84285,-77.96098,33.84273,-77.9606,279,,,,,,,,,,,,1999.0
9,Y,Cc,,,SSJ892,E,SSJ725,E,107.6,,97.2,100.0,,75.0,,67.0,,,153.0,17.0,18.0,16.0,0.0,,11:00:00 PM,8-Aug-99,2-Jun-99,,,,,33.8436,-77.9641,280,N,,33.8436,-77.9641,,,,280,,,,,,,,,,,1999.0
10,N,Cc,,,,,,,,,,,,,,60.0,128.0,,118.0,8.0,2.0,8.0,0.0,,11:50:00 PM,1-Aug-99,2-Jun-99,,,,,33.85148,-77.9591,281,Y,,33.85203,-77.98548000000002,33.85148,-77.9591,281,,,,,,,,,,,,1999.0
11,Y,Cc,,,QQJ988,A,SSN109,E,102.4,,93.2,96.9,,76.1,,67.0,120.0,,91.0,7.0,0.0,0.0,0.0,,4:55:00 AM,9-Aug-99,3-Jun-99,,,,,33.84588,-77.96943,280,N,,33.84588,-77.96943,,,,280,,,,,,,,,,,1999.0
12,N,Cc,,,,,,,,,,,,,,,,,,,,,,,5:09:00 AM,,3-Jun-99,,,,,33.84393,-77.96056999999998,279,N,,33.84393,-77.96056999999998,,,,279,,,,,,,,,,,1999.0
13,N,Cc,,,,,,,,,,,,,,,,,,,,,,,12:20:00 AM,,5-Jun-99,,,,,33.84705,-77.9723,280,N,,33.84705,-77.9723,,,,280,,,,,,,,,,,1999.0
14,Y,Cc,,,QQJ991,A,SSE838,A,99.8,,91.3,94.2,,69.2,,57.0,,,105.0,13.0,31.0,5.0,0.0,,2:43:00 AM,2-Aug-99,6-Jun-99,,,,,33.8435,-77.96375,280,N,,33.8435,-77.96375,,,,280,,,,,,,,,,,1999.0
15,N,Cm,,,,,,,,,,,,,,68.0,,,30.0,50.0,,0.0,0.0,,12:30:00 AM,14-Aug-99,7-Jun-99,,,,,33.848620000000004,-77.97613,280,N,,33.848620000000004,-77.97613,,,,280,,,,,,,,,,,1999.0
16,N,Cc,,,,,,,,,,,,,,60.0,,,109.0,23.0,0.0,5.0,0.0,,3:40:00 AM,6-Aug-99,7-Jun-99,,,,,33.8519,-77.95976999999998,279,N,,33.8519,-77.95976999999998,,,,279,,,,,,,,,,,1999.0
17,Y,Cc,,,SSJ665,E,,,98.2,,93.3,91.9,,71.0,,61.0,146.0,,77.0,57.0,11.0,1.0,0.0,,10:24:00 PM,7-Aug-99,7-Jun-99,,,,,33.84435,-77.9599,280,N,,33.84435,-77.9599,,,,280,,,,,,,,,,,1999.0
18,Y,Cc,,,QQJ994,,SSE861,,109.3,,96.6,98.9,,74.7,,60.0,,,113.0,9.0,2.0,1.0,0.0,,10:49:00 PM,7-Aug-99,8-Jun-99,,,,,33.85625,-77.95925,279,N,,33.85625,-77.95925,,,,279,,,,,,,,,,,1999.0
19,Y,Cc,,,SSE859,A,SSE843,A,102.5,,98.3,94.5,,77.9,,,112.0,,,,,,,,11:20:00 PM,,8-Jun-99,,,,,33.84263,-77.96275,280,Y,,33.84833,-77.9752,33.84263,-77.96275,280,,,,,,,,,,,,1999.0
20,N,Cc,,,,,,,,,,,,,,,,,,,,,,,12:35:00 AM,,9-Jun-99,,,,,33.84258,-77.96313,280,N,,33.84258,-77.96313,,,,280,,,,,,,,,,,1999.0
21,Y,Cc,,,QQM361,E,SSE831,A,104.5,,93.5,98.6,,76.6,,58.0,144.0,,100.0,17.0,24.0,4.0,12.0,,1:10:00 AM,6-Aug-99,9-Jun-99,,,,,33.84347,-77.96465,280,Y,,33.84737,-77.97245,33.84347,-77.96465,280,,,,,,,,,,,,1999.0
22,Y,Cc,,,,,,,,,,,,,,60.0,129.0,,102.0,18.0,35.0,1.0,10.0,,12:50:00 AM,8-Aug-99,9-Jun-99,,,,,33.84342,-77.96445,280,Y,,33.84747,-77.40417,33.84342,-77.96445,280,,,,,,,,,,,,1999.0
23,Y,Cc,,,SSA065,E,QQV495,A,105.6,,93.4,96.3,,69.3,,,142.0,,111.0,31.0,1.0,0.0,0.0,,10:15:00 PM,3-Aug-99,9-Jun-99,,,,,33.85215,-77.95965,279,Y,,33.85043,-77.98165,33.85215,-77.95965,279,,,,,,,,,,,,1999.0
